349.3145,5.798387,1.0,1,124,296
510.83334,4.5,1.0,1,36,98
18.5,16.36,1.0,1,50,132
677.4528,18.433962,1.0,1,53,138
432.47702,23.247126,1.0,1,174,408
525.25,40.0,1.0,1,48,126
148.67741,42.387096,1.0,1,31,88
37.329113,42.63291,1.0,1,79,198
928.8596,43.298244,1.0,1,57,150
850.5,44.5,1.0,1,52,136
193.36667,47.633335,1.0,1,30,84
11.058252,49.14563,1.0,1,103,254
239.86598,54.927834,1.0,1,97,238
144.77142,56.714287,1.0,1,35,98
433.57144,56.32653,1.0,1,49,130
624.79517,57.096386,1.0,1,83,208
756.04443,61.385185,1.0,1,135,324
417.0357,64.41071,1.0,1,56,146
603.3534,68.0,1.0,1,133,318
896.9535,67.48062,1.0,1,129,308
504.04196,69.524475,1.0,1,143,340
14.346666,71.18667,1.0,1,75,188
257.32352,72.79412,1.0,1,34,96
779.5,74.36,1.0,1,50,132
467.20587,78.088234,1.0,1,34,96
218.09735,87.69026,1.0,1,113,276
655.5,87.42623,1.0,1,122,292
470.43396,91.13207,1.0,1,106,260
98.90769,92.6,1.0,1,65,172
11.4375,99.25,1.0,1,32,90
248.65573,99.11475,1.0,1,61,158
338.02985,102.35821,1.0,1,134,326
326.7711,106.60241,1.0,1,83,208
909.5333,116.89333,1.0,1,75,188
199.22314,124.42975,1.0,1,121,292
177.47273,132.78181,1.0,1,55,142
992.4058,133.52174,1.0,1,69,178
447.1371,137.54033,1.0,1,124,298
529.8542,142.04167,1.0,1,96,236
965.24475,143.23077,1.0,1,143,340
607.4286,147.22858,1.0,1,35,96
805.71796,148.91026,1.0,1,78,194
38.736843,150.65132,1.0,1,152,360
347.21512,153.67442,1.0,1,172,404
274.57446,155.19148,1.0,1,141,336
873.9008,162.89256,1.0,1,121,292
171.94643,164.83928,1.0,1,56,146
860.6236,173.2583,1.0,1,271,626
68.794395,176.03738,1.0,1,107,260
79.541985,181.8855,1.0,1,131,324
670.06384,182.29787,1.0,1,47,124
649.29034,184.25807,1.0,1,31,88
872.26666,193.0,1.0,1,75,192
335.28,192.42,1.0,1,150,356
693.9343,194.06569,1.0,1,137,326
272.0,206.34375,1.0,1,32,90
948.1338,209.5493,1.0,1,142,338
576.1071,210.58928,1.0,1,56,146
420.56323,211.39081,1.0,1,87,216
446.7073,217.92683,1.0,1,41,112
392.42044,219.29546,1.0,1,88,218
114.701614,220.70161,1.0,1,124,298
135.55556,223.93333,1.0,1,45,120
201.0,235.7027,1.0,1,37,102
245.5,255.5,1.0,1,32,88
212.29411,256.70587,1.0,1,119,286
358.47977,258.0867,1.0,1,173,412
155.94928,262.81158,1.0,1,138,328
408.0,264.80167,1.0,1,121,294
539.2487,271.48187,1.0,1,193,458
814.1549,276.5493,1.0,1,71,180
546.87695,279.07693,1.0,1,65,166
832.18463,286.47693,1.0,1,65,166
689.0364,290.07272,1.0,1,55,144
414.92105,293.94736,1.0,1,38,104
635.024,299.544,1.0,1,125,300
74.02419,316.1855,1.0,1,124,300
428.3889,329.92062,1.0,1,126,302
950.7143,334.5,1.0,1,56,144
611.3333,346.1875,1.0,1,144,344
257.0,352.229,1.0,1,131,314
617.03705,356.12964,1.0,1,54,144
472.9375,356.4375,1.0,1,32,90
850.3889,366.6111,1.0,1,54,140
372.41666,376.55832,1.0,1,120,288
551.88635,376.47726,1.0,1,44,118
411.13077,388.1077,1.0,1,130,312
430.40475,388.35715,1.0,1,42,112
457.53906,395.21094,1.0,1,128,306
661.8078,403.37628,1.0,1,489,1088
