286.64285,10.3,1.0,1,70,182
134.77142,12.571428,1.0,1,35,96
286.89886,35.41573,1.0,1,89,246
184.89247,33.924732,1.0,1,93,230
121.63043,40.108696,1.0,1,46,122
179.7561,50.0,1.0,1,41,110
451.5647,50.64706,1.0,1,85,210
285.91818,60.409092,1.0,1,110,284
194.05263,71.00877,1.0,1,114,280
106.02041,90.13265,1.0,1,98,240
235.8793,101.293106,1.0,1,58,150
95.15385,111.273506,1.0,1,117,284
246.8,115.8,1.0,1,45,122
125.77193,116.2193,1.0,1,114,276
149.80646,122.09677,1.0,1,31,88
135.375,127.270836,1.0,1,48,128
266.59525,132.19048,1.0,1,42,114
62.824562,137.5614,1.0,1,57,148
145.32584,142.47191,1.0,1,89,220
297.64517,143.25807,1.0,1,31,88
27.308823,165.47794,1.0,1,136,326
321.30817,164.16353,1.0,1,159,376
302.72104,207.99571,1.0,1,233,538
286.80554,206.16667,1.0,1,36,100
366.92233,211.07767,1.0,1,103,250
158.06923,222.62308,1.0,1,130,310
67.38776,236.93878,1.0,1,49,132
184.63792,239.19827,1.0,1,116,282
257.49527,240.17453,1.0,1,212,498
454.3409,244.90909,1.0,1,44,120
355.42426,250.0303,1.0,1,33,92
404.87756,253.81633,1.0,1,49,130
58.769913,255.23009,1.0,1,113,274
170.78334,255.48334,1.0,1,60,154
186.45795,265.13083,1.0,1,107,260
97.69697,270.9091,1.0,1,33,92
99.53704,287.53705,1.0,1,54,140
428.82455,297.17545,1.0,1,114,276
32.52174,303.0,1.0,1,161,382
42.688313,302.93506,1.0,1,77,194
173.19626,310.11215,1.0,1,107,262
370.65384,314.6077,1.0,1,130,314
329.81482,324.7037,1.0,1,108,264
434.18262,325.46088,1.0,1,115,278
452.38596,334.5614,1.0,1,57,148
28.449541,336.01834,1.0,1,109,264
126.210526,344.1579,1.0,1,38,104
412.82352,349.39706,1.0,1,68,174
104.166664,357.47223,1.0,1,36,100
161.45589,374.22058,1.0,1,68,174
144.04167,377.05554,1.0,1,72,184
128.48407,383.293,1.0,1,157,370
315.5909,396.54544,1.0,1,110,268
139.55933,397.81357,1.0,1,59,152
127.560974,404.43903,1.0,1,41,110
372.06,428.14,1.0,1,50,132
88.02564,431.8034,1.0,1,117,284
136.98291,432.7094,1.0,1,117,284
412.13586,434.80435,1.0,1,184,428
312.66852,437.6906,1.0,1,181,424
8.0,445.5,1.0,1,124,298
40.633335,447.36667,1.0,1,30,84
160.96552,450.34482,1.0,1,116,296
194.59016,456.65573,1.0,1,122,292
246.34042,461.3617,1.0,1,94,234
62.778126,475.58438,1.0,1,320,722
178.54507,489.5246,1.0,1,244,582
359.1358,496.66666,1.0,1,81,204
117.71875,497.8125,1.0,1,32,90
93.71875,514.8125,1.0,1,32,90
119.41222,517.7939,1.0,1,131,320
374.3534,520.0902,1.0,1,133,318
59.395348,523.5,1.0,1,86,212
128.9307,527.7525,1.0,1,101,248
249.06818,533.0455,1.0,1,44,116
419.24747,534.23737,1.0,1,198,462
403.65137,555.0184,1.0,1,109,266
350.09756,578.2683,1.0,1,41,110
372.58163,579.0816,1.0,1,196,458
246.42554,581.0213,1.0,1,47,126
423.8095,588.9286,1.0,1,42,112
214.58824,594.32355,1.0,1,34,94
318.71796,613.7802,1.0,1,273,620
246.31148,635.5792,1.0,1,183,476
132.5,645.7105,1.0,1,76,192
425.68143,649.34515,1.0,1,113,274
246.92683,656.4878,1.0,1,41,116
245.8793,672.8276,1.0,1,174,446
414.23077,675.125,1.0,1,104,254
311.2047,685.56696,1.0,1,127,304
162.55814,685.3488,1.0,1,43,116
246.4375,695.1094,1.0,1,128,324
380.5,701.65454,1.0,1,220,506
92.57325,701.7771,1.0,1,157,372
275.46155,702.71796,1.0,1,39,106
246.68571,710.7714,1.0,1,35,102
444.45782,719.7108,1.0,1,83,206
248.93478,724.3261,1.0,1,46,126
313.17545,728.4386,1.0,1,57,148
271.03125,738.90625,1.0,1,32,92
453.28235,750.4706,1.0,1,85,216
438.3158,753.1842,1.0,1,38,104
329.2973,754.4054,1.0,1,37,102
275.3889,772.1389,1.0,1,36,98
140.35979,777.20105,1.0,1,189,440
356.5614,783.8246,1.0,1,57,148
446.6434,784.55817,1.0,1,258,590
321.3846,786.25,1.0,1,52,136
71.18604,807.3721,1.0,1,43,118
357.46512,823.3721,1.0,1,43,118
245.98851,812.6667,1.0,1,87,240
191.38272,832.2593,1.0,1,81,202
206.075,838.05,1.0,1,40,108
51.4,850.9667,1.0,1,30,86
246.32854,834.43884,1.0,1,417,1010
341.0,853.73334,1.0,1,30,86
